locus	chromosome	cM
29938427	1	53.12688583
29938522	1	53.12689948
29939475	1	53.12703645
29939584	1	53.12705211
29940734	1	53.12721739
29940884	1	53.12723895
29941258	1	53.1272927
29959240	1	53.12987707
29968311	1	53.13118076
29977064	1	53.13243874
30014505	1	53.13781976
30020819	1	53.13872721
30033417	1	53.1405378
30035338	1	53.14081389
30035476	1	53.14083372
30035483	1	53.14083473
30038547	1	53.14127508
30042927	1	53.14190458
30094044	1	53.14925112
30103601	1	53.15062465
30167036	1	53.15974154
30215170	1	53.16665936
30215210	1	53.16666511
30215258	1	53.16667201
30215312	1	53.16667977
30215451	1	53.16669974
30215539	1	53.16671239
30215601	1	53.1667213
30215604	1	53.16672173
30215623	1	53.16672446
30215893	1	53.16676327
30215956	1	53.16677232
30216426	1	53.16683987
30216521	1	53.16685352
30216622	1	53.16686804
30216668	1	53.16687465
30216752	1	53.16688672
30217195	1	53.16695039
30217248	1	53.16695801
30217662	1	53.16701751
30226906	1	53.16834606
30252183	1	53.17197887
30253837	1	53.17221658
30256925	1	53.17266039
30257458	1	53.17273699
30257656	1	53.17276545
30257877	1	53.17279721
30257895	1	53.1727998
30258039	1	53.1728205
30258411	1	53.17287396
30258462	1	53.17288129
30258623	1	53.17290443
30258717	1	53.17291794
30258727	1	53.17291937
30258784	1	53.17292757
30258911	1	53.17294582
30259225	1	53.17299095
30259309	1	53.17300302
30259501	1	53.17303061
30259539	1	53.17303608
30259579	1	53.17304182
30259690	1	53.17305778
30259729	1	53.17306338
30259806	1	53.17307445
30260086	1	53.17311469
30260099	1	53.17311656
30261048	1	53.17325295
30262131	1	53.1734086
30263073	1	53.17354398
30263466	1	53.17360046
30263575	1	53.17361613
30263637	1	53.17362504
30263931	1	53.17366729
30278600	1	53.17577552
30278730	1	53.17579421
30278779	1	53.17580125
30279178	1	53.17585859
30279243	1	53.17586794
30279417	1	53.17589294
30279436	1	53.17589567
30279831	1	53.17595244
30279941	1	53.17596825
30279994	1	53.17597587
30280174	1	53.17600174
30280176	1	53.17600203
30280182	1	53.17600289
30281197	1	53.17614877
30282230	1	53.17629723
30282243	1	53.1762991
30282307	1	53.17630829
30282465	1	53.176331
30282709	1	53.17636607
30282954	1	53.17640128
30283126	1	53.176426
30283160	1	53.17643089
30283259	1	53.17644512
30283369	1	53.17646093
30283432	1	53.17646998
30283573	1	53.17649024
30283865	1	53.17653221
30283890	1	53.1765358
30284385	1	53.17660695
30284411	1	53.17661068
30284728	1	53.17665624
30285586	1	53.17677955
30285604	1	53.17678214
30285729	1	53.1768001
30285945	1	53.17683115
30285963	1	53.17683374
30286141	1	53.17685932
30286491	1	53.17690962
30286498	1	53.17691063
30286864	1	53.17696323
30286867	1	53.17696366
30292039	1	53.17770698
30293285	1	53.17788605
30293423	1	53.17790589
30293458	1	53.17791092
30298029	1	53.17856786
30298436	1	53.17862636
30299232	1	53.17874076
30300780	1	53.17896324
30300871	1	53.17897631
30300892	1	53.17897933
30300914	1	53.17898249
30302231	1	53.17917177
30302869	1	53.17926347
30346285	1	53.18550322
30347140	1	53.1856261
30347321	1	53.18565211
30347708	1	53.18570773
30347946	1	53.18574194
30348589	1	53.18583435
30349904	1	53.18602334
30367729	1	53.18858515
30376498	1	53.18984543
30385342	1	53.19111649
30385345	1	53.19111693
30388830	1	53.19161779
30467010	1	53.20285383
30469383	1	53.20319488
30472931	1	53.20370479
30495960	1	53.20701452
30499260	1	53.2074888
30500998	1	53.20773859
30532211	1	53.21222452
30533614	1	53.21242616
30534290	1	53.21252332
30534661	1	53.21257664
30534671	1	53.21257807
30534709	1	53.21258353
30534744	1	53.21258857
30534792	1	53.21259546
30534820	1	53.21259949
30534885	1	53.21260883
30535077	1	53.21263642
30535476	1	53.21269377
30535612	1	53.21271331
30535753	1	53.21273358
30535853	1	53.21274795
30536660	1	53.21286393
30537095	1	53.21292645
30537136	1	53.21293234
30537496	1	53.21298408
30537567	1	53.21299429
30538070	1	53.21306658
30538092	1	53.21306974
30538103	1	53.21307132
30538212	1	53.21308699
30538349	1	53.21310668
30538569	1	53.21313829
30538607	1	53.21314376
30538815	1	53.21317365
30538884	1	53.21318357
30539303	1	53.21324378
30539652	1	53.21329394
30539695	1	53.21330012
30540228	1	53.21337673
30540284	1	53.21338477
30540306	1	53.21338794
30542467	1	53.21369852
30564082	1	53.21680503
30568227	1	53.21740075
30569195	1	53.21753987
30570164	1	53.21767913
30570917	1	53.21778735
30582945	1	53.21951602
30594654	1	53.22119884
30596456	1	53.22145782
30597111	1	53.22155196
30599120	1	53.22184069
30600424	1	53.2220281
30602732	1	53.22235981
30612262	1	53.22372946
30613061	1	53.22384429
30627400	1	53.22590509
30630446	1	53.22634287
30654434	1	53.22979042
30654575	1	53.22981069
30654737	1	53.22983397
30654738	1	53.22983411
30654982	1	53.22986918
30655113	1	53.22988801
30655483	1	53.22994119
30655981	1	53.23001276
30659329	1	53.23049393
30659398	1	53.23050385
30659722	1	53.23055042
30660142	1	53.23061078
30674826	1	53.23272116
30675042	1	53.23275221
30675240	1	53.23278066
30676401	1	53.23294752
30682336	1	53.2338005
30682607	1	53.23383945
30682655	1	53.23384635
30682705	1	53.23385353
30682807	1	53.23386819
30682910	1	53.233883
30683480	1	53.23396492
30683647	1	53.23398892
30683663	1	53.23399122
30683796	1	53.23401033
30683823	1	53.23401421
30684014	1	53.23404166
30684056	1	53.2340477
30684074	1	53.23405029
30684104	1	53.2340546
30684451	1	53.23410447
30684482	1	53.23410893
30685243	1	53.2342183
30685423	1	53.23424417
30685477	1	53.23425193
30685556	1	53.23426328
30685816	1	53.23430065
30685919	1	53.23431545
30686010	1	53.23432853
30686020	1	53.23432997
30686082	1	53.23433888
30686146	1	53.23434808
30686181	1	53.23435311
30686437	1	53.2343899
30686614	1	53.23441534
30686725	1	53.23443129
30687299	1	53.23451378
30695892	1	53.23574877
30696939	1	53.23589925
30697846	1	53.2360296
30699788	1	53.2363087
30709891	1	53.23776071
30744029	1	53.24266703
30744186	1	53.24268959
30744285	1	53.24270382
30744395	1	53.24271963
30748202	1	53.24326677
30748507	1	53.2433106
30752280	1	53.24385286
30752490	1	53.24388304
30754219	1	53.24413153
30757327	1	53.24457822
30764311	1	53.24558196
30792217	1	53.24959261
30793311	1	53.24974984
30802308	1	53.25104289
30802486	1	53.25106847
30802558	1	53.25107882
30802883	1	53.25112553
30803073	1	53.25115284
30803103	1	53.25115715
30803274	1	53.25118172
30803306	1	53.25118632
30803609	1	53.25122987
30803810	1	53.25125876
30804251	1	53.25132214
30804401	1	53.2513437
30804753	1	53.25139429
30805134	1	53.25144904
30818445	1	53.2533621
30873662	1	53.26129789
30909424	1	53.26643761
30909891	1	53.26650473
30980946	1	53.27671676
30988596	1	53.27781622
31046468	1	53.28613359
31047258	1	53.28624713
31047351	1	53.28626049
31047576	1	53.28629283
31048736	1	53.28645955
31054712	1	53.28731842
31056992	1	53.2876461
31059774	1	53.28804593
31060449	1	53.28814294
31060506	1	53.28815113
31061161	1	53.28824527
31061375	1	53.28827602
31062058	1	53.28837418
31062648	1	53.28845898
31064736	1	53.28875907
31070878	1	53.2896418
31073757	1	53.29005557
31075687	1	53.29033295
31075722	1	53.29033798
31087564	1	53.29203991
31087579	1	53.29204207
31111982	1	53.29554927
31149068	1	53.30087927
31160289	1	53.30249195
31161013	1	53.30259601
31199734	1	53.30816099
31199967	1	53.30819448
31200283	1	53.3082399
31202150	1	53.30850822
31204250	1	53.30881003
31205731	1	53.30902288
31206562	1	53.30914231
31207180	1	53.30923113
31207279	1	53.30924536
31207470	1	53.30927281
31209168	1	53.30951685
31217350	1	53.31069277
31238770	1	53.31377125
31239866	1	53.31392877
31241209	1	53.31412178
31241297	1	53.31413443
31241517	1	53.31416605
31242577	1	53.31431839
31243085	1	53.3143914
31243204	1	53.31440851
31245644	1	53.31475918
31245944	1	53.3148023
31246937	1	53.31494501
31247511	1	53.31502751
31249439	1	53.3153046
31249945	1	53.31537732
31250017	1	53.31538767
31250329	1	53.31543251
31250644	1	53.31547778
31250743	1	53.31549201
31250933	1	53.31551932
31251039	1	53.31553455
31251057	1	53.31553714
31251836	1	53.3156491
31251978	1	53.31566951
31252004	1	53.31567324
31252235	1	53.31570644
31252439	1	53.31573576
31256168	1	53.31627169
31257312	1	53.31643611
31258367	1	53.31658773
31273230	1	53.31872385
31283125	1	53.32014596
31305642	1	53.3233821
31359733	1	53.33115607
31363995	1	53.3317686
31365744	1	53.33201997
31421825	1	53.34007993
31426147	1	53.34070109
31428048	1	53.3409743
31438183	1	53.34243091
31438238	1	53.34243881
31440318	1	53.34273775
31442114	1	53.34299587
31495913	1	53.35072787
31536933	1	53.35662327
31563470	1	53.36043717
31577553	1	53.36246118
31588149	1	53.36398403
31588157	1	53.36398518
31596949	1	53.36524877
31599870	1	53.36566858
31600021	1	53.36569028
31621743	1	53.36881217
31626251	1	53.36946006
31663921	1	53.37487399
31704639	1	53.38072599
31704939	1	53.38076911
31705755	1	53.38088638
31705892	1	53.38090607
31725992	1	53.38379484
31741514	1	53.38602567
31743256	1	53.38627603
31744747	1	53.38649031
31744909	1	53.3865136
31746058	1	53.38667873
31746780	1	53.3867825
31747010	1	53.38681555
31747564	1	53.38689517
31748628	1	53.38704809
31750741	1	53.38735177
31751109	1	53.38740466
31758195	1	53.38842306
31761959	1	53.38896403
31762383	1	53.38902496
31762956	1	53.38910731
31763515	1	53.38918765
31764704	1	53.38935854
31764720	1	53.38936084
31764976	1	53.38939763
31765177	1	53.38942652
31765247	1	53.38943658
31765387	1	53.3894567
31765571	1	53.38948314
31765715	1	53.38950384
31766670	1	53.38964109
31766689	1	53.38964382
31766970	1	53.38968421
31767504	1	53.38976095
31767573	1	53.38977087
31767646	1	53.38978136
31767685	1	53.38978697
31768267	1	53.38987061
31768508	1	53.38990525
31769228	1	53.39000873
31769274	1	53.39001534
31769791	1	53.39008964
31770055	1	53.39012758
31771154	1	53.39028553
31771276	1	53.39030307
31771814	1	53.39038039
31772381	1	53.39046188
31773213	1	53.39058145
31773716	1	53.39065374
31773911	1	53.39068177
31773971	1	53.39069039
31774275	1	53.39073408
31774304	1	53.39073825
31776213	1	53.39101261
31776875	1	53.39110775
31777065	1	53.39113506
31777226	1	53.3911582
31788545	1	53.39278497
31832926	1	53.39916341
31837281	1	53.39978931
31837392	1	53.39980526
31849933	1	53.40160766
31850040	1	53.40162304
31852028	1	53.40190875
31856326	1	53.40252646
31861579	1	53.40328142
31865794	1	53.4038872
31869507	1	53.40442083
31870481	1	53.40456082
31874413	1	53.40512593
31896825	1	53.40834698
31896965	1	53.4083671
31915164	1	53.41098266
31955867	1	53.4168325
31975323	1	53.41962872
31976467	1	53.41979314
32001218	1	53.42335035
32001255	1	53.42335567
32008929	1	53.42445858
32009731	1	53.42457384
32009952	1	53.4246056
32010008	1	53.42461365
32010675	1	53.42470951
32010679	1	53.42471009
32010971	1	53.42475205
32011216	1	53.42478727
32020221	1	53.42608147
32021312	1	53.42623826
32021368	1	53.42624631
32021714	1	53.42629604
32021756	1	53.42630208
32021918	1	53.42632536
32021924	1	53.42632622
32021981	1	53.42633441
32021989	1	53.42633556
32022117	1	53.42635396
32022249	1	53.42637293
32022361	1	53.42638903
32022467	1	53.42640426
32023329	1	53.42652815
32023381	1	53.42653562
32023998	1	53.4266243
32024036	1	53.42662976
32049676	1	53.43031474
32050999	1	53.43050488
32051137	1	53.43052472
32051192	1	53.43053262
32051248	1	53.43054067
32051649	1	53.4305983
32052059	1	53.43065723
32052125	1	53.43066671
32052149	1	53.43067016
32052268	1	53.43068726
32052805	1	53.43076444
32052831	1	53.43076818
32052879	1	53.43077508
32053713	1	53.43089494
32054444	1	53.431
32078519	1	53.43446006
32080778	1	53.43478472
32080960	1	53.43481088
32080973	1	53.43481275
32081147	1	53.43483776
32081573	1	53.43489898
32081601	1	53.434903
32081824	1	53.43493505
32082282	1	53.43500088
32082731	1	53.43506541
32082737	1	53.43506627
32082789	1	53.43507374
32083212	1	53.43513454
32087639	1	53.43577079
32089483	1	53.43603581
32089677	1	53.43606369
32090774	1	53.43622135
32091305	1	53.43629766
32113112	1	53.43943177
32114057	1	53.43956758
32127514	1	53.44150163
32130691	1	53.44195822
32139579	1	53.44323561
32141961	1	53.44357795
32153594	1	53.44524985
32154356	1	53.44535936
32154420	1	53.44536856
32154688	1	53.44540708
32154838	1	53.44542863
32155033	1	53.44545666
32155174	1	53.44547692
32155237	1	53.44548598
32155378	1	53.44550624
32155425	1	53.445513
32155593	1	53.44553714
32155648	1	53.44554505
32155747	1	53.44555928
32155776	1	53.44556344
32156064	1	53.44560483
32156131	1	53.44561446
32156171	1	53.44562021
32156344	1	53.44564508
32156513	1	53.44566936
32156533	1	53.44567224
32156590	1	53.44568043
32156693	1	53.44569523
32156867	1	53.44572024
32156995	1	53.44573864
32157081	1	53.445751
32157097	1	53.4457533
32157278	1	53.44577931
32157552	1	53.44581869
32157915	1	53.44587086
32158149	1	53.44590449
32158176	1	53.44590837
32158196	1	53.44591125
32158681	1	53.44598095
32158969	1	53.44602234
32159055	1	53.4460347
32160093	1	53.44618388
32160399	1	53.44622786
32162551	1	53.44653715
32196561	1	53.45142507
32199293	1	53.45181771
32202082	1	53.45221855
32202939	1	53.45234171
32203345	1	53.45240006
32226626	1	53.45574601
32227975	1	53.45593989
32228690	1	53.45604265
32229211	1	53.45611753
32229296	1	53.45612974
32230970	1	53.45637033
32231304	1	53.45641833
32233380	1	53.4567167
32233578	1	53.45674515
32249527	1	53.45903735
32249538	1	53.45903893
32249720	1	53.45906508
32249820	1	53.45907946
32249844	1	53.45908291
32250036	1	53.4591105
32250320	1	53.45915132
32254213	1	53.45971082
32266147	1	53.46142597
32289456	1	53.46477595
32290559	1	53.46493447
32291574	1	53.46508034
32303905	1	53.46685256
32309208	1	53.46761471
32317535	1	53.46881146
32324575	1	53.46982325
32328317	1	53.47036105
32329068	1	53.47046899
32352438	1	53.47382772
32356589	1	53.47442431
32356984	1	53.47448108
32357671	1	53.47457981
32358481	1	53.47469623
32364126	1	53.47550753
32367567	1	53.47600207
32373190	1	53.4768102
32387339	1	53.4788437
32390358	1	53.47927759
32390827	1	53.479345
32406176	1	53.48155096
32408183	1	53.4818394
32416588	1	53.48304737
32424224	1	53.48414482
32426174	1	53.48442507
32440746	1	53.48651936
32455925	1	53.48870089
32481787	1	53.49241778
32525237	1	53.49866241
32531161	1	53.49951381
32543916	1	53.50134696
32544059	1	53.50136751
32553264	1	53.50269046
32553633	1	53.50274349
32554113	1	53.50281248
32560450	1	53.50372323
32565303	1	53.5044207
32574675	1	53.50576765
32577776	1	53.50621332
32578218	1	53.50627685
32578484	1	55.68265069
32578510	1	55.68265254
32578860	1	55.68267742
32578861	1	55.68267749
32578948	1	55.68268368
32579175	1	55.68269981
32579306	1	55.68270913
32579451	1	55.68271943
32579462	1	55.68272022
32579674	1	55.68273529
32579832	1	55.68274652
32580144	1	55.6827687
32580172	1	55.68277069
32580783	1	55.68281412
32581024	1	55.68283126
32581217	1	55.68284497
32581348	1	55.68285429
32581509	1	55.68286573
32581875	1	55.68289175
32582474	1	55.68293433
32600046	1	55.68418349
32600114	1	55.68418832
32600705	1	55.68423033
32601037	1	55.68425393
32601068	1	55.68425614
32601388	1	55.68427889
32601398	1	55.6842796
32601478	1	55.68428528
32601681	1	55.68429971
32603919	1	55.68445881
32604388	1	55.68449215
32624297	1	55.68590743
32652350	1	55.68790166
32652373	1	55.68790329
32652662	1	55.68792384
32655087	1	55.68809622
32655228	1	55.68810625
32656365	1	55.68818707
32666831	1	55.68893108
32697411	1	55.69110494
32732958	1	55.6936319
32735981	1	55.69384679
32748412	1	55.69473049
32749011	1	55.69477307
32749364	1	55.69479816
32757011	1	55.69534177
32757465	1	55.69537404
32757708	1	55.69539132
32759857	1	55.69554408
32760862	1	55.69561553
32763257	1	55.69578578
32763440	1	55.69579879
32764048	1	55.69584201
32764259	1	55.69585701
32764335	1	55.69586242
32764608	1	55.69588182
32765636	1	55.6959549
32834129	1	55.70082391
32836003	1	55.70095713
32836194	1	55.70097071
32836600	1	55.70099957
32836798	1	55.70101364
32836825	1	55.70101556
32837503	1	55.70106376
32837817	1	55.70108608
32837962	1	55.70109639
32838154	1	55.70111004
32838475	1	55.70113286
32838486	1	55.70113364
32838487	1	55.70113371
32838610	1	55.70114246
32838727	1	55.70115077
32838733	1	55.7011512
32838858	1	55.70116008
32839148	1	55.7011807
32839549	1	55.70120921
32840248	1	55.7012589
32868109	1	55.70323947
32868661	1	55.70327871
32868774	1	55.70328674
32868858	1	55.70329272
32869127	1	55.70331184
32869195	1	55.70331667
32869223	1	55.70331866
32869399	1	55.70333117
32869640	1	55.70334831
32869832	1	55.70336196
32870060	1	55.70337816
32870109	1	55.70338165
32870240	1	55.70339096
32870306	1	55.70339565
32870443	1	55.70340539
32870519	1	55.70341079
32870546	1	55.70341271
32870899	1	55.70343781
32871024	1	55.70344669
32871182	1	55.70345792
32871434	1	55.70347584
32871536	1	55.70348309
32871561	1	55.70348487
32872034	1	55.70351849
32872125	1	55.70352496
